mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
0.850,1.000,0.975,0.875,0.25,0,0.25,0,3.50,3.00,2.10,3.20,3.20,2.30,19.8,36.9,43.3,44.0,0.0,0.0,3.0,0.0,30.0,0.0,46.0,3.0,0.0,30.0,0.0,3
1.149,0.725,0.950,0.899,0,0.5,0,0.5,1.83,3.25,4.20,2.05,3.10,3.80,36.0,48.5,15.5,0.0,5.0,0.0,40.0,56.0,0.0,5.0,0.0,41.0,0.0,0.0,59.0,3
1.049,0.800,0.774,1.100,0,0.0,0,0.0,2.38,3.00,2.90,2.90,3.20,2.50,26.9,48.4,24.8,15.0,0.0,0.0,51.0,24.0,0.0,0.0,17.0,45.0,0.0,0.0,23.0,3
0.850,1.000,1.100,0.774,0,0.0,0,0.25,2.38,3.00,2.90,2.50,3.10,2.90,48.8,23.4,27.8,0.0,41.0,31.0,0.0,18.0,0.0,42.0,0.0,0.0,33.0,0.0,19.0,0
0.950,0.899,1.024,0.825,0,0.5,0,0.75,1.70,3.40,4.75,1.91,3.50,4.00,28.6,14.0,57.4,6.0,0.0,54.0,0.0,0.0,85.0,0.0,5.0,0.0,55.0,72.0,0.0,3
1.100,0.774,0.925,0.925,0.25,0,0.0,0.0,2.63,3.00,2.63,3.90,3.25,2.00,62.7,13.9,23.4,0.0,101.0,56.0,0.0,24.0,0.0,98.0,0.0,0.0,58.0,0.0,23.0,1
0.925,0.925,1.125,0.750,0.5,0,0.5,0,3.75,3.20,1.95,4.00,3.40,1.91,20.9,33.9,45.2,44.0,0.0,6.0,0.0,0.0,24.0,0.0,46.0,0.0,8.0,26.0,0.0,0
0.800,1.000,0.975,0.825,0.5,0,1.0,0,4.50,3.50,1.80,4.20,3.50,1.83,16.8,26.4,56.8,64.0,0.0,38.0,0.0,0.0,54.0,0.0,62.0,0.0,35.0,42.0,0.0,3
1.049,0.800,0.925,0.925,0,1.25,0,1.25,1.50,4.75,5.50,1.45,4.33,9.50,55.9,22.3,21.8,0.0,23.0,50.0,0.0,51.0,0.0,26.0,0.0,0.0,51.0,0.0,58.0,3
0.925,0.925,0.925,0.925,0,1.0,0,0.75,2.10,3.40,3.40,1.50,4.00,9.00,60.2,16.4,23.4,100.0,0.0,63.0,0.0,100.0,0.0,38.0,0.0,0.0,65.0,0.0,55.0,3
0.975,0.875,0.950,0.899,0.25,0,0.25,0,3.40,3.40,2.10,3.75,3.40,2.15,18.1,31.1,50.7,49.0,0.0,14.0,0.0,0.0,42.0,0.0,52.0,0.0,15.0,42.0,0.0,0
0.925,0.925,0.925,0.925,0,0.75,0,1.0,1.73,3.50,5.00,1.75,3.50,6.00,48.2,26.9,24.9,0.0,28.0,31.0,0.0,38.0,0.0,23.0,0.0,0.0,28.0,0.0,39.0,3
0.950,0.950,0.970,0.929,0,0.25,0,0.5,1.83,3.60,4.20,2.25,3.40,3.50,37.9,27.2,34.9,0.0,16.0,20.0,0.0,2.0,0.0,11.0,0.0,0.0,19.0,1.0,0.0,1
0.970,0.929,1.080,0.820,0,0.75,0,0.75,1.67,3.80,5.00,1.80,3.90,4.75,62.6,17.1,20.4,0.0,47.0,59.0,0.0,53.0,0.0,50.0,0.0,0.0,62.0,0.0,55.0,3
0.860,1.154,0.960,0.940,0,0.0,0,0.25,2.10,3.40,3.40,2.40,4.00,2.60,56.6,15.9,27.5,0.0,58.0,55.0,0.0,27.0,0.0,56.0,0.0,0.0,58.0,0.0,26.0,3
1.049,0.800,0.899,0.950,0,0.25,0,0.25,2.15,3.50,3.20,2.38,3.50,2.80,34.4,32.1,33.5,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,3
1.149,0.675,0.825,0.975,0.5,0,0.5,0,3.60,3.30,1.95,5.50,3.75,1.62,21.0,7.9,71.0,48.0,0.0,82.0,0.0,0.0,50.0,0.0,59.0,0.0,83.0,63.0,0.0,0
0.774,1.024,0.975,0.825,0,0.75,0,0.75,1.73,3.60,4.20,1.62,3.80,5.50,51.6,4.8,43.5,0.0,32.0,87.0,0.0,0.0,20.0,37.0,0.0,0.0,88.0,4.0,0.0,3
1.000,0.800,0.850,0.950,0,1.25,0,1.0,1.44,4.20,6.00,1.44,4.20,7.50,25.1,16.1,58.7,13.0,0.0,36.0,0.0,0.0,137.0,0.0,9.0,0.0,40.0,98.0,0.0,3
0.899,0.950,0.950,0.899,0,0.0,0,0.0,2.70,3.10,2.50,2.60,3.10,2.80,36.3,23.9,39.7,0.0,6.0,29.0,0.0,0.0,22.0,8.0,0.0,0.0,30.0,18.0,0.0,1
0.925,0.925,1.100,0.774,0,0.5,0,0.75,1.73,3.40,4.50,1.95,3.20,4.20,51.5,34.4,14.1,0.0,35.0,13.0,0.0,62.0,0.0,34.0,0.0,0.0,10.0,0.0,67.0,3
1.049,0.750,0.899,0.899,0.5,0,0.5,0,3.60,3.60,1.85,4.50,3.80,1.73,44.1,19.0,36.9,0.0,37.0,39.0,0.0,0.0,6.0,19.0,0.0,0.0,44.0,13.0,0.0,0
0.950,0.850,0.975,0.825,0,0.5,0,0.5,1.91,3.75,3.30,1.91,3.80,3.60,38.1,37.5,24.4,100.0,0.0,0.0,8.0,25.0,0.0,15.0,0.0,3.0,0.0,0.0,29.0,3
0.950,0.899,0.899,0.950,0,0.25,0.25,0.0,2.75,3.30,2.50,2.30,3.10,3.75,60.2,19.6,20.2,0.0,56.0,47.0,0.0,41.0,0.0,67.0,0.0,0.0,48.0,0.0,47.0,3
1.125,0.750,0.850,1.000,0,0.0,0,0.0,2.25,3.50,3.00,3.10,3.10,2.60,39.2,26.8,34.0,0.0,19.0,19.0,0.0,0.0,1.0,17.0,0.0,0.0,22.0,2.0,0.0,3
0.825,1.024,0.925,0.925,0,1.25,0,1.25,1.50,4.75,5.50,1.36,4.75,12.00,44.9,28.7,26.5,0.0,15.0,36.0,0.0,42.0,0.0,15.0,0.0,0.0,35.0,0.0,49.0,1
1.024,0.825,0.899,0.950,0.0,0.0,0.25,0,2.88,3.40,2.38,2.90,3.30,2.65,23.8,14.3,61.9,37.0,0.0,62.0,0.0,0.0,84.0,0.0,37.0,0.0,62.0,75.0,0.0,0
1.100,0.774,0.925,0.925,0,0.25,0,0.0,2.75,3.30,2.50,2.45,3.50,3.00,55.4,26.0,18.7,0.0,55.0,26.0,0.0,45.0,0.0,58.0,0.0,0.0,27.0,0.0,47.0,0
0.860,1.040,0.990,0.909,0.25,0,0,0.0,2.60,3.30,2.63,3.10,3.60,2.35,25.2,26.9,47.9,22.0,0.0,22.0,0.0,0.0,33.0,0.0,26.0,0.0,24.0,37.0,0.0,3
0.929,0.970,0.950,0.950,0,0.5,0,0.75,1.73,3.60,4.75,1.91,3.40,4.75,45.0,34.9,20.1,0.0,22.0,6.0,0.0,44.0,0.0,23.0,0.0,0.0,5.0,0.0,49.0,1
1.080,0.820,1.185,0.740,0,0.25,0,0.5,2.00,3.50,3.60,2.30,3.75,3.10,48.1,20.6,31.3,100.0,0.0,43.0,0.0,21.0,0.0,39.0,0.0,0.0,44.0,0.0,19.0,1
0.860,1.040,1.060,0.840,0,0.5,0,0.5,1.91,3.60,3.80,1.91,3.50,4.60,56.3,28.2,15.5,0.0,40.0,28.0,0.0,59.0,0.0,45.0,0.0,0.0,30.0,0.0,64.0,3
0.970,0.929,0.980,0.919,0,0.5,0,0.5,1.80,3.60,4.33,1.95,3.50,4.50,55.7,26.5,17.8,0.0,42.0,32.0,0.0,55.0,0.0,45.0,0.0,0.0,32.0,0.0,58.0,3
0.879,1.020,1.250,0.700,0,0.0,0,0.25,2.20,3.40,3.20,2.70,3.20,2.90,28.6,25.4,46.0,12.0,0.0,25.0,0.0,0.0,36.0,0.0,14.0,0.0,25.0,36.0,0.0,0
1.029,0.870,0.860,1.040,0,0.25,0,0.0,2.40,3.40,2.80,2.35,3.50,3.20,44.4,31.1,24.5,0.0,26.0,9.0,0.0,25.0,0.0,30.0,0.0,0.0,11.0,0.0,29.0,1
1.060,0.840,0.960,0.940,0,1.25,0,1.0,1.44,4.33,7.00,1.44,4.50,9.00,55.5,22.4,22.1,0.0,23.0,48.0,0.0,49.0,0.0,28.0,0.0,0.0,51.0,0.0,58.0,3
1.049,0.850,0.860,1.040,0,0.5,0,0.25,2.15,3.50,3.20,2.05,3.40,4.10,61.8,15.9,22.3,0.0,57.0,59.0,0.0,42.0,0.0,60.0,0.0,0.0,60.0,0.0,47.0,0
1.080,0.820,0.980,0.919,0,0.0,0,0.0,2.50,3.40,2.70,3.00,3.20,2.63,41.2,21.7,37.1,0.0,22.0,35.0,0.0,0.0,10.0,22.0,0.0,0.0,36.0,9.0,0.0,3
1.125,0.750,0.975,0.875,0.75,0,0.75,0,4.00,3.50,1.73,5.50,4.20,1.55,42.3,15.1,42.6,0.0,28.0,68.0,0.0,0.0,36.0,3.0,0.0,0.0,58.0,21.0,0.0,1
0.875,0.925,1.049,0.750,1.25,0,0.75,0,6.00,3.80,1.57,8.00,4.50,1.40,10.3,26.6,63.0,76.0,0.0,38.0,0.0,0.0,24.0,0.0,81.0,0.0,47.0,32.0,0.0,1
1.100,0.700,1.149,0.675,0.75,0,0.5,0,5.50,3.50,1.67,7.00,4.00,1.50,55.1,20.9,23.9,0.0,87.0,21.0,0.0,16.0,0.0,77.0,0.0,0.0,27.0,0.0,11.0,0
0.899,0.899,1.000,0.800,0,0.25,0,0.0,2.90,3.10,2.50,2.25,3.25,3.20,57.3,24.9,17.8,0.0,48.0,24.0,0.0,40.0,0.0,60.0,0.0,0.0,27.0,0.0,46.0,0
0.800,1.000,0.950,0.850,0,0.5,0,0.25,2.25,3.10,3.40,1.80,3.50,4.50,47.5,22.8,29.7,0.0,277.0,64.0,0.0,0.0,62.0,18.0,0.0,0.0,0.0,0.0,36.0,1
0.875,0.925,0.950,0.850,0,1.25,0,1.25,1.44,4.20,7.50,1.36,5.00,7.50,20.7,25.1,54.2,16.0,0.0,0.0,6.0,0.0,104.0,0.0,11.0,0.0,9.0,70.0,0.0,3
0.800,1.000,0.850,0.950,0,1.0,0,1.0,1.44,4.33,6.00,1.40,4.50,8.00,38.6,4.8,56.6,0.0,12.0,84.0,0.0,0.0,74.0,18.0,0.0,0.0,86.0,47.0,0.0,3
0.950,0.899,0.825,1.024,0,0.0,0,0.0,2.50,3.30,2.63,2.75,3.30,2.50,34.3,42.2,23.5,0.0,3.0,0.0,28.0,25.0,0.0,5.0,0.0,30.0,0.0,0.0,29.0,0
0.975,0.875,0.774,1.100,0,0.25,0,0.0,2.50,2.88,2.75,2.30,2.90,3.50,51.0,28.8,20.2,100.0,0.0,16.0,0.0,41.0,0.0,46.0,0.0,0.0,18.0,0.0,45.0,1
0.850,1.000,0.925,0.925,0,1.0,0,0.75,1.67,3.50,5.50,1.50,3.80,7.50,56.1,26.1,17.8,0.0,26.0,37.0,0.0,54.0,0.0,31.0,0.0,0.0,41.0,0.0,61.0,3
1.020,0.879,0.760,1.154,0,1.0,0,1.0,1.44,4.50,6.50,1.53,4.20,5.75,34.5,35.9,29.6,0.0,4.0,0.0,4.0,16.0,0.0,4.0,0.0,3.0,0.0,0.0,24.0,3
1.020,0.879,1.060,0.840,0,0.5,0,0.25,2.30,3.25,3.10,2.00,3.60,3.50,40.8,32.0,27.2,0.0,17.0,8.0,0.0,19.0,0.0,18.0,0.0,0.0,10.0,0.0,23.0,0
0.850,1.049,0.810,1.089,0,0.75,0,0.5,1.83,3.50,4.33,1.62,3.80,5.50,57.6,10.5,31.9,0.0,36.0,74.0,0.0,24.0,0.0,43.0,0.0,0.0,77.0,0.0,32.0,1
0.820,1.080,0.810,1.089,0.25,0.0,0.25,0,3.10,3.20,2.20,3.00,3.25,2.38,38.0,24.8,37.2,0.0,18.0,27.0,0.0,0.0,7.0,15.0,0.0,0.0,28.0,8.0,0.0,3
0.875,0.975,1.024,0.825,1.0,0,0.75,0,5.00,3.80,1.57,7.50,3.80,1.50,24.5,39.8,35.7,28.0,0.0,0.0,12.0,0.0,3.0,0.0,39.0,10.0,0.0,5.0,0.0,0
0.800,1.049,1.100,0.774,0,0.25,0,0.25,2.45,2.88,3.25,2.05,3.20,3.80,59.5,29.5,11.0,0.0,56.0,21.0,0.0,69.0,0.0,60.0,0.0,0.0,24.0,0.0,72.0,1
0.909,0.990,0.909,0.990,1.25,0,1.5,0,9.00,5.00,1.29,7.00,4.33,1.44,25.8,14.6,59.6,100.0,0.0,66.0,0.0,0.0,26.0,0.0,48.0,0.0,70.0,31.0,0.0,0
0.975,0.875,1.024,0.825,0,0.5,0,0.75,1.75,3.50,4.75,1.95,3.50,3.80,56.8,20.2,23.1,0.0,46.0,45.0,0.0,39.0,0.0,43.0,0.0,0.0,47.0,0.0,36.0,1
0.825,1.024,1.125,0.750,0,0.25,0,0.5,2.10,3.20,3.60,2.10,3.20,3.60,56.2,19.0,24.8,100.0,0.0,48.0,0.0,32.0,0.0,54.0,0.0,0.0,49.0,0.0,37.0,1
1.024,0.825,0.774,1.100,0.25,0,0.5,0,3.60,3.20,1.91,4.00,3.20,2.00,35.6,20.4,44.0,0.0,2.0,40.0,0.0,0.0,24.0,0.0,4.0,0.0,40.0,27.0,0.0,1
0.825,1.024,0.800,1.049,0.5,0,0.5,0,3.60,3.50,2.00,3.60,3.50,2.00,49.3,26.1,24.6,100.0,0.0,15.0,0.0,21.0,0.0,54.0,0.0,0.0,19.0,0.0,19.0,0
0.925,0.925,0.899,0.950,0,0.5,0,0.5,1.91,3.40,4.00,2.05,3.50,3.40,20.4,41.3,38.3,31.0,0.0,0.0,35.0,0.0,21.0,0.0,32.0,34.0,0.0,20.0,0.0,0
0.825,1.024,0.774,1.100,0,0.25,0,0.25,2.05,3.60,3.30,2.10,3.60,3.20,67.0,24.5,8.5,100.0,0.0,37.0,0.0,77.0,0.0,73.0,0.0,0.0,38.0,0.0,79.0,3
1.000,0.850,0.825,1.024,0,0.0,0,0.0,2.40,3.40,2.80,2.75,3.40,2.45,20.4,23.6,56.1,100.0,0.0,31.0,0.0,0.0,62.0,0.0,42.0,0.0,34.0,64.0,0.0,3
0.925,0.925,1.100,0.774,0,0.25,0,0.5,2.15,3.40,3.25,2.20,3.40,3.20,55.4,18.5,26.1,0.0,55.0,49.0,0.0,29.0,0.0,55.0,0.0,0.0,51.0,0.0,32.0,3
1.024,0.825,1.149,0.725,0,0.0,0.0,0.0,2.80,3.40,2.40,2.75,3.40,2.45,18.4,18.2,63.3,49.0,0.0,49.0,0.0,0.0,82.0,0.0,49.0,0.0,51.0,79.0,0.0,3
0.950,0.899,0.950,0.899,0,0.5,0,0.5,1.91,3.30,4.20,1.83,3.50,4.33,53.5,22.9,23.6,0.0,38.0,41.0,0.0,38.0,0.0,40.0,0.0,0.0,41.0,0.0,44.0,3
0.875,0.975,0.825,1.024,0.0,0.0,0.25,0,2.90,3.30,2.38,2.40,3.30,2.90,22.4,34.3,43.3,36.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,1.0,34.0,0.0,0
1.049,0.800,0.800,1.049,0,0.25,0,0.0,2.50,3.20,2.88,2.30,3.25,3.10,50.3,26.5,23.2,0.0,46.0,25.0,0.0,35.0,0.0,47.0,0.0,0.0,25.0,0.0,39.0,0
1.024,0.825,1.000,0.850,0,0.5,0,0.5,2.00,3.50,3.60,2.00,3.50,3.60,53.8,5.7,40.5,0.0,48.0,85.0,0.0,0.0,6.0,47.0,0.0,0.0,86.0,5.0,0.0,1
0.830,1.069,0.919,0.980,0,0.5,0,0.5,1.80,3.50,4.00,1.70,3.80,4.75,45.3,15.8,38.9,0.0,20.0,55.0,0.0,0.0,16.0,25.0,0.0,0.0,57.0,4.0,0.0,3
0.899,1.029,0.889,1.009,0.75,0,0.75,0,5.00,3.75,1.67,4.75,3.80,1.80,24.2,17.9,57.9,44.0,0.0,57.0,0.0,0.0,44.0,0.0,46.0,0.0,58.0,42.0,0.0,0
0.960,0.940,0.909,0.990,0,0.5,0,0.5,1.83,3.40,4.50,1.95,3.80,4.00,59.5,21.8,18.7,0.0,52.0,46.0,0.0,57.0,0.0,50.0,0.0,0.0,48.0,0.0,57.0,0
0.889,1.009,0.950,0.950,0,0.25,0,0.5,1.83,3.50,3.80,2.05,3.50,3.40,20.5,34.4,45.1,32.0,0.0,0.0,13.0,0.0,44.0,0.0,31.0,14.0,0.0,37.0,0.0,0
0.875,0.975,0.850,1.000,0.25,0,0.5,0,3.80,3.50,1.95,3.10,3.40,2.20,36.4,37.5,26.1,0.0,12.0,0.0,17.0,18.0,0.0,12.0,0.0,13.0,0.0,0.0,18.0,0
0.820,1.109,1.250,0.700,0.5,0,0.0,0.0,3.10,3.10,2.40,3.50,3.40,2.15,19.0,26.2,54.8,48.0,0.0,31.0,0.0,0.0,46.0,0.0,50.0,0.0,32.0,48.0,0.0,3
0.820,1.080,0.780,1.125,0,1.5,0,1.25,1.29,5.50,9.50,1.25,5.50,12.00,48.0,19.1,32.9,0.0,13.0,52.0,0.0,17.0,0.0,17.0,0.0,0.0,58.0,0.0,39.0,1
1.040,0.860,1.040,0.860,0,0.0,0,0.25,2.25,3.20,3.25,2.75,3.30,2.50,26.8,49.1,24.1,13.0,0.0,0.0,50.0,28.0,0.0,0.0,17.0,52.0,0.0,0.0,27.0,1
1.100,0.774,0.899,0.950,0.75,0,0.75,0,4.00,3.75,1.67,5.50,4.00,1.57,30.6,39.0,30.4,6.0,0.0,0.0,20.0,7.0,0.0,0.0,16.0,20.0,0.0,0.0,4.0,3
0.850,1.000,1.000,0.850,0,0.5,0,0.5,1.83,3.60,4.20,1.85,3.60,4.75,74.8,9.5,15.7,0.0,62.0,79.0,0.0,64.0,0.0,69.0,0.0,0.0,80.0,0.0,69.0,3
0.950,0.899,0.750,1.125,0,0.5,0,0.25,1.95,3.20,4.20,1.91,3.25,4.20,67.2,15.0,17.7,100.0,0.0,64.0,0.0,100.0,0.0,64.0,0.0,0.0,65.0,0.0,63.0,3
0.950,0.899,1.024,0.825,0,1.25,0,1.25,1.30,4.50,8.00,1.36,4.50,9.50,37.2,10.8,52.0,0.0,12.0,66.0,0.0,0.0,52.0,16.0,0.0,0.0,68.0,30.0,0.0,0
0.990,0.909,1.109,0.790,0,0.25,0,0.5,2.00,3.50,3.25,2.10,3.50,3.25,37.2,37.5,25.3,0.0,12.0,0.0,11.0,25.0,0.0,13.0,0.0,8.0,0.0,0.0,26.0,1
0.899,1.029,0.919,0.980,0,1.5,0,1.5,1.33,4.50,11.00,1.30,5.75,12.00,43.0,24.3,32.7,0.0,10.0,36.0,0.0,16.0,0.0,12.0,0.0,0.0,41.0,0.0,24.0,3
1.089,0.840,1.200,0.730,1.0,0,0.75,0,5.50,4.00,1.57,7.00,4.33,1.45,15.8,17.3,66.8,68.0,0.0,64.0,0.0,0.0,37.0,0.0,70.0,0.0,66.0,40.0,0.0,0
0.980,0.919,0.889,1.009,0,0.25,0,0.5,1.85,3.25,4.00,2.25,3.10,3.40,25.7,41.5,32.8,19.0,0.0,0.0,31.0,2.0,0.0,0.0,20.0,32.0,0.0,0.0,5.0,1
0.625,1.350,0.825,1.024,0.5,0,0.75,0,3.75,3.40,1.80,3.00,3.50,2.30,46.5,7.3,46.1,100.0,0.0,79.0,0.0,0.0,37.0,25.0,0.0,0.0,79.0,32.0,0.0,3
0.980,0.919,0.750,1.169,0,0.0,0,0.0,2.25,3.25,3.20,2.70,3.40,2.50,29.3,31.5,39.2,11.0,0.0,4.0,0.0,0.0,15.0,0.0,13.0,0.0,7.0,17.0,0.0,0
0.760,1.154,0.810,1.089,0,0.0,0,0.0,2.40,3.20,3.00,2.30,3.30,3.10,23.8,65.7,10.6,24.0,0.0,0.0,108.0,64.0,0.0,0.0,24.0,107.0,0.0,0.0,66.0,0
1.000,0.899,1.109,0.790,0,0.25,0,0.5,2.10,3.50,3.25,2.15,3.50,3.20,34.4,14.5,51.1,0.0,4.0,56.0,0.0,0.0,48.0,3.0,0.0,0.0,58.0,46.0,0.0,1
1.020,0.879,1.009,0.889,0,0.5,0,0.5,2.00,3.50,3.60,1.95,3.60,3.60,45.3,35.7,19.0,0.0,27.0,0.0,1.0,48.0,0.0,26.0,0.0,0.0,1.0,0.0,50.0,1
0.990,0.909,1.169,0.750,0.5,0,0.0,0.0,2.90,3.30,2.40,3.80,3.60,1.91,9.3,30.9,59.8,75.0,0.0,21.0,0.0,0.0,45.0,0.0,78.0,0.0,25.0,54.0,0.0,1
1.009,0.889,0.889,1.009,0,0.5,0,0.5,1.91,3.60,3.75,2.00,3.40,3.75,27.0,41.8,31.2,12.0,0.0,0.0,29.0,7.0,0.0,0.0,14.0,32.0,0.0,0.0,10.0,3
0.875,0.975,0.774,1.100,0.5,0,0.75,0,4.50,3.50,1.80,4.00,3.30,1.95,31.8,35.2,32.9,6.0,0.0,0.0,11.0,2.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,3
0.825,1.024,0.825,1.024,0.5,0,0.5,0,3.60,3.40,1.91,3.60,3.50,2.00,5.5,51.5,43.0,100.0,0.0,0.0,44.0,100.0,0.0,0.0,86.0,44.0,0.0,19.0,0.0,3
1.100,0.774,0.850,1.000,0,0.25,0,0.0,2.63,3.20,2.50,2.38,3.20,3.00,36.9,10.8,52.3,0.0,11.0,67.0,0.0,0.0,56.0,10.0,0.0,0.0,68.0,51.0,0.0,3
0.840,1.060,1.200,0.730,0,1.0,0,1.25,1.44,4.20,6.00,1.50,4.20,6.50,64.7,9.9,25.4,0.0,38.0,79.0,0.0,44.0,0.0,41.0,0.0,0.0,80.0,0.0,51.0,3
0.925,0.925,0.750,1.125,0,0.25,0,0.0,2.80,3.30,2.30,2.15,3.60,3.10,88.7,4.1,7.3,0.0,116.0,90.0,0.0,84.0,0.0,113.0,0.0,0.0,91.0,0.0,84.0,3
0.850,1.000,1.024,0.825,0,1.0,0,1.25,1.30,4.50,8.00,1.44,4.20,7.50,44.5,18.6,36.9,0.0,19.0,50.0,0.0,1.0,0.0,20.0,0.0,0.0,51.0,0.0,16.0,1
1.049,0.800,0.774,1.100,0,1.25,0,1.0,1.40,4.00,7.00,1.44,4.33,7.00,44.9,8.9,46.2,0.0,20.0,74.0,0.0,0.0,22.0,25.0,0.0,0.0,77.0,7.0,0.0,3
0.980,0.919,0.960,0.940,0,0.5,0,0.25,2.25,3.40,3.10,1.91,3.60,3.75,43.9,45.7,10.5,0.0,20.0,0.0,30.0,69.0,0.0,26.0,0.0,27.0,0.0,0.0,72.0,3
0.899,0.950,0.899,0.950,0.5,0,0.25,0,3.20,3.25,2.25,3.75,3.40,2.00,51.2,10.4,38.4,100.0,0.0,68.0,0.0,100.0,0.0,48.0,0.0,0.0,70.0,14.0,0.0,3
1.100,0.774,0.925,0.925,0,0.25,0,0.5,2.00,3.25,3.30,2.40,3.20,2.90,40.1,29.3,30.6,0.0,20.0,14.0,0.0,9.0,0.0,19.0,0.0,0.0,14.0,0.0,15.0,1
0.909,0.990,0.840,1.060,0.75,0,0.75,0,4.75,3.60,1.73,5.00,3.70,1.73,19.3,19.0,61.7,51.0,0.0,54.0,0.0,0.0,43.0,0.0,58.0,0.0,56.0,48.0,0.0,3
0.800,1.049,0.975,0.875,0,0.0,0,0.25,2.50,3.20,2.80,2.40,3.20,3.00,38.9,26.2,34.9,0.0,18.0,23.0,0.0,0.0,2.0,15.0,0.0,0.0,24.0,2.0,0.0,3
0.975,0.875,0.825,1.024,0.25,0,0.25,0,3.30,3.25,2.20,3.50,3.20,2.15,17.8,22.5,59.7,50.0,0.0,38.0,0.0,0.0,58.0,0.0,54.0,0.0,39.0,62.0,0.0,1
0.875,0.975,1.100,0.774,0,0.75,0,0.75,1.80,3.40,4.75,1.65,3.60,5.75,54.8,23.2,22.0,0.0,31.0,42.0,0.0,43.0,0.0,37.0,0.0,0.0,46.0,0.0,49.0,1
1.029,0.870,0.950,0.950,1.5,0,1.5,0,9.00,5.00,1.29,12.00,5.50,1.25,19.4,45.6,35.0,46.0,0.0,0.0,30.0,2.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,0
0.980,0.919,0.919,0.980,0,0.5,0,0.5,1.91,4.00,3.50,1.91,4.33,3.40,69.1,12.5,18.4,100.0,0.0,69.0,0.0,53.0,0.0,68.0,0.0,0.0,71.0,0.0,56.0,0
0.975,0.875,0.825,1.024,0,0.25,0,0.25,2.00,3.30,3.25,2.25,3.30,3.20,38.3,21.1,40.6,0.0,25.0,43.0,0.0,0.0,4.0,21.0,0.0,0.0,43.0,8.0,0.0,0
0.975,0.875,1.200,0.700,0,0.5,0,0.5,2.15,3.25,3.40,2.00,3.10,4.20,50.9,24.9,24.2,0.0,40.0,36.0,0.0,37.0,0.0,41.0,0.0,0.0,35.0,0.0,42.0,3
1.100,0.774,1.024,0.825,0,0.25,0.0,0.0,2.88,3.20,2.50,2.50,3.10,3.00,23.5,24.9,51.5,35.0,0.0,25.0,0.0,0.0,71.0,0.0,33.0,0.0,25.0,58.0,0.0,3
0.800,1.049,0.750,1.125,0,1.0,0,0.75,1.53,3.80,5.50,1.44,4.20,7.50,42.0,16.8,41.2,0.0,15.0,54.0,0.0,0.0,24.0,19.0,0.0,0.0,55.0,1.0,0.0,0
0.825,1.024,0.899,0.950,0,0.0,0,0.0,2.60,3.30,2.63,2.40,3.40,2.80,35.3,34.8,30.0,0.0,6.0,0.0,5.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0,11.0,3
0.975,0.875,1.024,0.825,1.25,0,1.0,0,7.00,4.00,1.50,8.00,4.50,1.40,43.0,21.8,35.1,0.0,31.0,35.0,0.0,0.0,3.0,14.0,0.0,0.0,39.0,9.0,0.0,1
0.875,0.975,1.299,0.649,0,0.0,0,0.5,2.30,3.30,3.10,2.60,3.20,2.75,36.6,32.1,31.3,0.0,16.0,8.0,0.0,11.0,0.0,10.0,0.0,0.0,4.0,0.0,9.0,0
0.925,0.925,0.925,0.925,0,0.25,0,0.25,2.20,3.40,3.20,2.10,3.40,3.40,65.1,11.9,23.0,0.0,67.0,67.0,0.0,37.0,0.0,72.0,0.0,0.0,69.0,0.0,39.0,0
0.879,1.049,0.770,1.020,1.0,0,1.0,0,5.75,4.00,1.57,6.50,4.33,1.57,25.6,20.0,54.4,37.0,0.0,51.0,0.0,0.0,28.0,0.0,43.0,0.0,54.0,30.0,0.0,1
0.950,0.899,0.875,0.975,0,0.0,0,0.0,2.40,3.00,2.75,2.88,2.88,2.70,23.7,44.7,31.6,100.0,0.0,0.0,32.0,5.0,0.0,0.0,31.0,34.0,0.0,0.0,6.0,0
1.024,0.825,1.024,0.825,0,0.25,0,0.25,2.30,2.88,3.50,2.30,3.10,3.30,21.8,46.5,31.6,100.0,0.0,0.0,42.0,4.0,0.0,0.0,32.0,45.0,0.0,0.0,4.0,3
0.800,1.049,0.825,1.024,0.25,0,0.25,0,2.75,3.25,2.38,2.90,3.25,2.40,19.1,13.6,67.3,46.0,0.0,63.0,0.0,0.0,86.0,0.0,47.0,0.0,63.0,83.0,0.0,0
0.810,1.125,0.850,1.049,0,0.5,0,0.5,1.73,3.50,5.00,1.83,3.60,5.00,45.7,28.7,25.6,0.0,27.0,24.0,0.0,35.0,0.0,25.0,0.0,0.0,23.0,0.0,37.0,0
1.009,0.919,0.950,0.950,0,0.75,0,0.75,1.67,3.20,5.00,1.80,3.50,5.50,74.9,11.6,13.5,0.0,63.0,75.0,0.0,70.0,0.0,61.0,0.0,0.0,75.0,0.0,73.0,3
