mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
0.899,0.950,0.774,1.100,0,1.5,0,1.0,1.44,5.00,5.75,1.30,5.75,8.50,40.3,18.0,41.7,0.0,9.0,48.0,0.0,0.0,17.0,13.0,0.0,0.0,54.0,0.0,0.0,0
0.825,1.024,1.049,0.800,0,0.75,0,0.75,1.53,3.70,6.00,1.60,3.80,5.50,47.1,16.5,36.4,0.0,23.0,55.0,0.0,0.0,3.0,27.0,0.0,0.0,56.0,0.0,7.0,0
0.850,1.000,1.100,0.774,0,0.5,0,0.5,2.05,3.40,3.50,1.83,3.60,4.20,36.9,19.9,43.2,0.0,10.0,39.0,0.0,0.0,27.0,12.0,0.0,0.0,42.0,19.0,0.0,1
0.899,0.950,1.125,0.750,0,0.25,0,0.5,2.25,3.10,2.88,2.20,3.40,3.20,48.2,12.3,39.4,0.0,36.0,66.0,0.0,0.0,7.0,35.0,0.0,0.0,67.0,5.0,0.0,3
0.800,1.049,1.024,0.825,0,0.75,0,1.25,1.44,4.33,7.00,1.60,4.00,5.25,31.4,15.0,53.7,0.0,4.0,52.0,0.0,0.0,60.0,4.0,0.0,0.0,52.0,52.0,0.0,3
1.024,0.825,0.975,0.875,0,1.0,0,0.75,1.70,4.00,4.50,1.55,4.00,5.75,61.1,22.3,16.6,0.0,37.0,51.0,0.0,62.0,0.0,37.0,0.0,0.0,52.0,0.0,67.0,3
1.024,0.825,1.100,0.774,0.0,0.0,0.0,0.0,2.88,3.50,2.30,2.75,3.50,2.40,36.1,31.1,32.8,0.0,9.0,7.0,0.0,2.0,0.0,7.0,0.0,0.0,8.0,0.0,2.0,1
1.024,0.825,1.100,0.774,0,0.5,0,0.25,2.38,3.30,2.90,2.00,3.50,3.60,24.1,20.7,55.3,100.0,0.0,35.0,0.0,0.0,78.0,0.0,22.0,0.0,35.0,71.0,0.0,3
0.875,0.975,1.149,0.725,0,0.25,0,0.5,1.67,3.40,4.50,2.10,3.40,3.40,14.1,16.5,69.4,51.0,0.0,44.0,0.0,0.0,141.0,0.0,51.0,0.0,42.0,124.0,0.0,1
0.875,0.975,0.975,0.875,0,0.75,0,0.75,1.62,3.40,5.00,1.62,3.60,6.00,11.8,9.6,78.5,100.0,0.0,57.0,0.0,0.0,249.0,0.0,46.0,0.0,57.0,220.0,0.0,1
1.100,0.774,0.774,1.100,0.0,0.0,0.25,0,2.88,3.40,2.35,2.80,3.50,2.38,24.9,16.5,58.6,34.0,0.0,52.0,0.0,0.0,66.0,0.0,34.0,0.0,54.0,62.0,0.0,0
1.000,0.850,1.100,0.774,0,0.25,0,0.5,2.05,3.20,3.80,2.30,3.10,3.25,56.8,8.0,35.2,0.0,56.0,78.0,0.0,6.0,0.0,56.0,0.0,0.0,79.0,0.0,6.0,3
0.800,1.049,0.774,1.100,0,0.5,0,0.25,2.00,3.30,3.75,1.75,3.60,4.60,56.3,26.6,17.1,0.0,40.0,34.0,0.0,55.0,0.0,44.0,0.0,0.0,34.0,0.0,60.0,1
1.049,0.800,0.950,0.899,0,0.0,0,0.0,2.60,3.20,2.75,2.88,3.20,2.50,17.8,54.8,27.4,44.0,0.0,0.0,72.0,15.0,0.0,0.0,45.0,68.0,0.0,0.0,15.0,0
0.825,1.024,0.774,1.100,0,0.0,0.25,0.0,3.10,3.00,2.45,2.63,3.00,2.88,58.9,25.8,15.4,0.0,73.0,22.0,0.0,53.0,0.0,70.0,0.0,0.0,22.0,0.0,55.0,3
1.009,0.889,1.009,0.889,0,0.25,0,0.0,2.63,3.40,2.55,2.25,3.40,3.10,50.8,23.3,25.9,0.0,47.0,35.0,0.0,29.0,0.0,47.0,0.0,0.0,36.0,0.0,31.0,1
0.750,1.050,0.825,1.024,0,0.0,0,0.25,2.10,2.88,4.20,2.45,3.00,3.10,15.2,14.4,70.4,49.0,0.0,54.0,0.0,0.0,124.0,0.0,51.0,0.0,53.0,124.0,0.0,3
1.049,0.800,0.899,0.950,0,0.0,0,0.0,2.63,3.10,2.75,3.00,3.10,2.45,17.3,46.5,36.2,43.0,0.0,0.0,46.0,0.0,3.0,0.0,45.0,43.0,0.0,7.0,0.0,3
0.950,0.899,0.725,1.149,0,1.0,0,0.5,1.70,3.30,5.75,1.50,3.90,7.00,49.2,23.6,27.2,0.0,22.0,41.0,0.0,33.0,0.0,26.0,0.0,0.0,42.0,0.0,41.0,3
1.000,0.850,0.774,1.100,0,0.5,0,0.25,2.10,2.88,4.20,1.95,3.10,4.33,65.5,13.9,20.6,0.0,61.0,66.0,0.0,53.0,0.0,64.0,0.0,0.0,67.0,0.0,56.0,3
0.825,1.024,1.100,0.774,0,0.0,0,0.25,2.45,3.00,3.10,2.55,3.10,2.88,26.0,44.8,29.2,21.0,0.0,0.0,37.0,11.0,0.0,0.0,22.0,38.0,0.0,0.0,12.0,3
1.024,0.825,1.100,0.774,0,0.5,0,0.5,2.05,3.10,4.00,2.00,3.10,4.20,36.6,23.5,39.9,0.0,13.0,31.0,0.0,0.0,17.0,14.0,0.0,0.0,30.0,8.0,0.0,3
0.730,1.080,1.100,0.774,0.5,0,0.25,0,4.00,3.10,2.05,3.75,3.10,2.10,25.7,34.8,39.5,25.0,0.0,0.0,4.0,0.0,13.0,0.0,29.0,2.0,0.0,15.0,0.0,3
0.774,1.100,0.899,0.950,0.25,0.0,0,0.0,2.70,2.90,2.88,3.20,3.10,2.30,53.2,28.9,17.9,100.0,0.0,10.0,0.0,45.0,0.0,63.0,0.0,0.0,12.0,0.0,44.0,3
0.950,0.899,0.800,1.049,0,0.25,0,0.25,2.10,3.00,4.00,2.20,3.10,3.50,20.3,26.9,52.8,30.0,0.0,15.0,0.0,0.0,67.0,0.0,32.0,0.0,12.0,64.0,0.0,3
0.940,0.960,1.089,0.810,0.75,0,0.25,0,3.30,3.60,2.05,4.50,3.75,1.75,21.7,20.4,58.0,43.0,0.0,45.0,0.0,0.0,36.0,0.0,49.0,0.0,52.0,46.0,0.0,0
0.875,0.975,0.725,1.149,0.25,0,0.5,0.0,2.80,3.50,2.10,2.90,3.60,2.25,48.1,20.6,31.2,100.0,0.0,38.0,0.0,100.0,0.0,42.0,0.0,0.0,40.0,0.0,7.0,1
0.825,1.024,1.250,0.675,0,0.0,0,0.25,2.38,3.40,2.50,2.50,3.50,2.60,54.2,11.2,34.6,0.0,52.0,68.0,0.0,4.0,0.0,50.0,0.0,0.0,70.0,0.0,2.0,3
0.825,1.024,1.350,0.625,0.25,0.0,0,0.25,2.25,3.25,2.75,3.00,3.40,2.30,21.8,18.6,59.7,40.0,0.0,49.0,0.0,0.0,66.0,0.0,42.0,0.0,50.0,67.0,0.0,0
0.875,0.975,0.899,0.950,0.5,0,0.25,0.0,3.20,3.50,1.95,3.60,3.80,1.91,32.5,20.9,46.5,8.0,0.0,39.0,0.0,0.0,22.0,0.0,11.0,0.0,43.0,28.0,0.0,0
0.750,1.050,1.149,0.725,1.0,0,0.75,0,3.40,3.75,1.80,5.00,4.20,1.60,37.1,22.7,40.2,8.0,0.0,34.0,0.0,0.0,18.0,0.0,12.0,0.0,36.0,17.0,0.0,0
0.975,0.875,0.825,1.024,0,0.75,0,0.5,1.91,3.50,3.25,1.75,3.75,4.50,48.5,23.8,27.8,100.0,0.0,39.0,0.0,100.0,0.0,31.0,0.0,0.0,39.0,0.0,32.0,1
0.950,0.899,1.299,0.649,0,0.5,0,1.0,1.57,4.00,4.33,1.85,3.75,4.00,33.3,38.5,28.2,0.0,4.0,0.0,15.0,20.0,0.0,3.0,0.0,14.0,0.0,0.0,23.0,1
0.800,1.049,1.000,0.850,0,0.0,0,0.0,2.40,3.50,2.40,2.38,3.60,2.75,29.4,10.9,59.7,22.0,0.0,68.0,0.0,0.0,73.0,0.0,18.0,0.0,70.0,70.0,0.0,0
0.850,1.000,1.100,0.774,0,0.25,0,0.25,2.20,3.40,2.75,2.05,3.70,3.25,45.8,38.5,15.7,0.0,32.0,0.0,9.0,55.0,0.0,33.0,0.0,8.0,0.0,0.0,57.0,3
0.890,0.890,1.250,0.675,0.25,0.0,0,0.5,2.00,3.50,3.00,2.89,4.00,2.10,14.7,46.3,39.0,100.0,0.0,0.0,52.0,100.0,0.0,0.0,58.0,35.0,0.0,33.0,0.0,3
0.970,0.960,1.060,0.840,0,0.5,0,0.25,2.35,3.40,2.90,1.91,3.50,4.10,63.5,21.8,14.7,100.0,0.0,44.0,0.0,62.0,0.0,61.0,0.0,0.0,47.0,0.0,66.0,3
0.875,0.975,0.774,1.100,0,1.25,0,1.25,1.33,5.25,8.00,1.36,4.75,8.50,47.1,25.9,27.0,0.0,15.0,40.0,0.0,30.0,0.0,18.0,0.0,0.0,41.0,0.0,45.0,3
1.150,0.680,0.909,0.990,0.0,0.0,0,0.0,2.63,3.10,2.80,3.10,3.10,2.40,14.4,30.5,55.1,57.0,0.0,15.0,0.0,0.0,56.0,0.0,61.0,0.0,13.0,59.0,0.0,0
1.024,0.825,1.299,0.649,1.25,0,0.5,0,4.50,3.50,1.80,8.50,4.75,1.36,24.9,16.4,58.6,42.0,0.0,60.0,0.0,0.0,24.0,0.0,52.0,0.0,65.0,31.0,0.0,1
0.919,1.009,1.100,0.800,0,0.25,0,0.5,2.00,3.40,3.70,2.10,3.40,3.90,51.3,20.1,28.6,0.0,39.0,44.0,0.0,22.0,0.0,42.0,0.0,0.0,45.0,0.0,25.0,3
1.080,0.850,1.080,0.820,0,0.5,0,0.5,2.05,3.20,3.80,2.05,3.25,4.00,51.6,35.7,12.7,0.0,37.0,4.0,0.0,66.0,0.0,38.0,0.0,0.0,5.0,0.0,67.0,3
1.080,0.820,1.200,0.650,0,0.25,0,0.5,2.20,3.00,3.60,2.45,2.88,3.25,27.8,47.5,24.6,100.0,0.0,0.0,42.0,29.0,0.0,0.0,16.0,44.0,0.0,0.0,30.0,3
1.024,0.825,0.850,1.000,0,0.75,0,0.5,1.83,3.20,4.75,1.75,3.40,5.00,40.7,34.4,24.9,0.0,14.0,5.0,0.0,28.0,0.0,16.0,0.0,0.0,7.0,0.0,35.0,0
0.975,0.875,1.125,0.750,0.25,0,0.25,0,3.10,3.10,2.15,3.30,3.30,2.20,51.1,15.3,33.7,0.0,48.0,54.0,0.0,0.0,6.0,47.0,0.0,0.0,55.0,5.0,0.0,1
0.899,0.950,0.700,1.200,0,0.0,0,0.0,2.35,3.00,3.25,2.75,3.00,2.70,10.1,6.8,83.1,68.0,0.0,80.0,0.0,0.0,147.0,0.0,70.0,0.0,80.0,144.0,0.0,1
0.925,0.925,1.200,0.700,0,0.25,0,0.25,2.10,3.20,3.10,2.15,3.25,3.40,15.9,13.5,70.6,52.0,0.0,56.0,0.0,0.0,136.0,0.0,52.0,0.0,57.0,125.0,0.0,1
1.020,0.909,0.975,0.875,0,0.5,0,0.25,2.25,3.40,3.10,2.00,3.40,4.33,65.8,20.1,14.0,0.0,59.0,50.0,0.0,65.0,0.0,66.0,0.0,0.0,50.0,0.0,68.0,3
0.960,0.970,0.950,0.899,0,0.75,0,0.75,1.73,3.50,5.00,1.73,3.70,5.75,45.2,22.7,32.0,0.0,28.0,42.0,0.0,22.0,0.0,24.0,0.0,0.0,40.0,0.0,28.0,1
0.970,0.960,0.750,1.125,0,1.5,0,0.75,1.57,4.00,5.50,1.33,5.75,10.00,57.5,12.6,29.9,0.0,23.0,73.0,0.0,36.0,0.0,26.0,0.0,0.0,76.0,0.0,48.0,0
1.020,0.909,1.050,0.800,1.25,0,1.0,0,6.50,4.50,1.44,8.00,4.75,1.44,29.5,19.0,51.5,28.0,0.0,53.0,0.0,0.0,21.0,0.0,37.0,0.0,57.0,25.0,0.0,0
1.060,0.870,0.700,1.200,0,0.25,0,0.0,2.30,3.40,3.00,2.45,3.10,3.40,32.8,38.1,29.1,1.0,0.0,0.0,16.0,12.0,0.0,0.0,1.0,14.0,0.0,0.0,14.0,0
0.830,0.980,1.050,0.800,1.0,0,0.5,0,4.50,3.50,1.80,5.75,4.33,1.62,26.8,23.4,49.8,34.0,0.0,38.0,0.0,0.0,25.0,0.0,35.0,0.0,41.0,26.0,0.0,1
1.009,0.919,0.850,1.000,0,0.25,0,0.0,2.50,3.30,2.75,2.35,3.30,3.40,44.9,34.0,21.1,0.0,30.0,3.0,0.0,38.0,0.0,32.0,0.0,0.0,3.0,0.0,43.0,3
1.160,0.780,1.100,0.770,0,0.25,0,0.25,2.40,3.30,2.88,2.45,3.25,3.25,43.9,36.4,19.7,0.0,30.0,0.0,6.0,44.0,0.0,30.0,0.0,6.0,0.0,0.0,45.0,1
1.100,0.830,1.050,0.800,0,0.25,0,0.75,1.75,3.50,4.75,2.45,3.25,3.25,37.5,36.1,26.4,0.0,17.0,0.0,6.0,25.0,0.0,10.0,0.0,8.0,0.0,0.0,24.0,1
0.889,1.040,0.930,0.930,0,0.25,0,0.25,2.20,3.40,3.20,2.15,3.50,3.60,57.6,12.4,30.0,0.0,53.0,68.0,0.0,17.0,0.0,54.0,0.0,0.0,68.0,0.0,22.0,3
1.040,0.889,0.900,0.950,0,1.5,0,1.25,1.40,4.75,7.00,1.40,5.50,8.00,56.6,21.0,22.4,0.0,22.0,54.0,0.0,50.0,0.0,24.0,0.0,0.0,55.0,0.0,54.0,3
0.950,0.900,0.800,1.050,0,0.75,0,0.5,1.75,3.50,4.75,1.75,3.75,5.50,51.5,28.5,20.0,0.0,29.0,28.0,0.0,51.0,0.0,30.0,0.0,0.0,30.0,0.0,54.0,1
1.060,0.870,0.850,1.000,0,0.0,0,0.0,2.50,3.40,2.70,2.90,3.40,2.60,17.3,60.2,22.5,46.0,0.0,0.0,100.0,30.0,0.0,0.0,46.0,87.0,0.0,0.0,28.0,1
0.840,1.089,0.880,0.980,0,0.25,0,0.5,1.83,3.50,4.33,2.20,3.25,3.80,49.7,24.5,25.8,0.0,42.0,35.0,0.0,31.0,0.0,36.0,0.0,0.0,32.0,0.0,31.0,0
0.870,1.060,1.050,0.800,0.25,0,0.25,0,3.40,3.40,2.10,3.00,3.50,2.45,13.4,27.1,59.5,62.0,0.0,25.0,0.0,0.0,68.0,0.0,64.0,0.0,26.0,67.0,0.0,0
1.060,0.870,0.930,0.930,0.5,0,0.5,0,4.00,3.50,1.91,4.20,3.80,1.91,13.7,9.9,76.5,70.0,0.0,100.0,0.0,0.0,73.0,0.0,71.0,0.0,78.0,73.0,0.0,0
1.109,0.820,0.900,0.950,0.75,0,1.25,0,7.50,4.50,1.40,5.25,3.90,1.73,31.7,24.3,44.0,22.0,0.0,38.0,0.0,0.0,23.0,0.0,18.0,0.0,35.0,18.0,0.0,0
0.800,1.000,0.680,1.250,0,0.75,0,0.25,1.91,3.50,4.00,1.62,4.00,6.50,44.2,14.0,41.8,0.0,21.0,61.0,0.0,0.0,18.0,24.0,0.0,0.0,63.0,2.0,0.0,3
0.909,1.020,0.680,1.250,0,1.5,0,1.0,1.40,4.75,7.00,1.33,5.50,11.00,47.0,21.2,31.9,0.0,14.0,48.0,0.0,25.0,0.0,18.0,0.0,0.0,51.0,0.0,35.0,3
0.909,1.020,0.850,1.000,0.75,0,0.0,0.0,2.50,3.40,2.70,5.00,3.90,1.75,17.1,15.4,67.5,52.0,0.0,60.0,0.0,0.0,46.0,0.0,61.0,0.0,64.0,60.0,0.0,1
0.825,0.975,0.700,1.100,0.25,0,0.25,0,2.70,3.20,2.45,3.10,3.30,2.25,18.0,25.2,56.7,49.0,0.0,26.0,0.0,0.0,61.0,0.0,50.0,0.0,30.0,60.0,0.0,0
1.024,0.825,1.049,0.800,0,1.0,0,1.25,1.40,4.33,8.00,1.57,3.75,6.00,60.1,21.0,18.9,0.0,37.0,56.0,0.0,60.0,0.0,34.0,0.0,0.0,54.0,0.0,63.0,3
0.830,0.980,0.975,0.825,0.5,0,0.25,0,3.30,3.30,2.05,4.00,3.30,1.95,22.6,15.5,61.9,41.0,0.0,59.0,0.0,0.0,59.0,0.0,46.0,0.0,61.0,64.0,0.0,1
1.000,0.850,0.820,1.020,0.0,0.0,0.25,0,2.75,3.20,2.40,2.80,3.10,2.63,24.5,36.7,38.8,28.0,0.0,0.0,12.0,0.0,18.0,0.0,28.0,12.0,0.0,14.0,0.0,3
0.830,0.980,0.774,1.100,0,0.5,0,0.5,1.73,3.30,5.50,1.83,3.25,4.75,83.3,10.3,6.5,0.0,73.0,79.0,0.0,86.0,0.0,73.0,0.0,0.0,79.0,0.0,89.0,1
0.850,0.950,1.000,0.800,1.25,0,0.75,0,4.75,3.75,1.57,7.50,4.50,1.40,35.7,19.1,45.2,0.0,15.0,46.0,0.0,0.0,11.0,0.0,9.0,0.0,51.0,19.0,0.0,0
0.850,1.049,0.800,1.000,0,0.75,0,0.5,1.80,3.40,3.75,1.65,3.80,5.00,46.8,29.3,23.9,0.0,20.0,19.0,0.0,37.0,0.0,26.0,0.0,0.0,25.0,0.0,45.0,3
1.100,0.780,0.950,0.900,0,0.25,0,0.25,2.05,3.20,3.20,2.30,3.75,2.75,24.2,45.2,30.6,23.0,0.0,0.0,46.0,4.0,0.0,0.0,23.0,39.0,0.0,0.0,4.0,3
0.879,1.049,0.800,1.100,0,0.75,0,0.5,1.80,3.50,4.50,1.70,4.00,5.25,63.1,16.5,20.4,0.0,42.0,61.0,0.0,53.0,0.0,45.0,0.0,0.0,64.0,0.0,56.0,1
1.020,0.909,0.899,1.000,0.5,0,0.5,0,4.00,3.40,1.91,4.20,3.70,1.95,18.6,30.1,51.2,100.0,0.0,21.0,0.0,0.0,38.0,0.0,53.0,0.0,22.0,35.0,0.0,1
1.040,0.889,1.040,0.860,1.5,0,1.0,0,5.50,4.00,1.57,11.00,6.00,1.30,19.3,19.9,60.8,58.0,0.0,58.0,0.0,0.0,20.0,0.0,66.0,0.0,63.0,25.0,0.0,0
0.820,1.109,0.790,1.109,0.5,0,0.5,0,3.75,3.40,2.00,3.70,3.60,2.10,23.1,22.8,54.1,37.0,0.0,40.0,0.0,0.0,44.0,0.0,40.0,0.0,40.0,44.0,0.0,3
0.990,0.940,0.860,1.040,0,1.25,0,0.75,1.67,3.75,5.00,1.44,4.60,8.50,60.5,15.5,24.0,0.0,25.0,63.0,0.0,41.0,0.0,33.0,0.0,0.0,67.0,0.0,51.0,0
1.040,0.889,0.879,1.020,0,0.75,0,0.0,2.50,3.30,2.75,1.80,4.20,4.33,57.3,20.6,22.1,0.0,38.0,46.0,0.0,41.0,0.0,48.0,0.0,0.0,50.0,0.0,47.0,1
0.790,1.149,0.860,1.040,0,0.25,0,0.25,2.30,3.30,3.10,2.30,3.30,3.10,57.4,22.3,20.3,0.0,48.0,39.0,0.0,43.0,0.0,56.0,0.0,0.0,42.0,0.0,48.0,3
0.870,1.029,0.860,1.040,0,0.5,0,0.5,1.80,3.60,4.33,1.85,4.00,4.20,69.5,16.8,13.7,0.0,60.0,61.0,0.0,69.0,0.0,63.0,0.0,0.0,63.0,0.0,70.0,3
1.000,0.800,0.975,0.825,0,0.25,0,0.25,2.25,3.20,3.00,2.38,3.25,3.00,56.5,29.5,14.0,0.0,55.0,16.0,0.0,61.0,0.0,60.0,0.0,0.0,14.0,0.0,62.0,1
0.850,1.000,0.850,1.000,0,0.25,0,0.25,2.10,3.10,3.40,2.20,2.90,3.80,37.6,44.2,18.3,0.0,8.0,0.0,25.0,47.0,0.0,7.0,0.0,30.0,0.0,0.0,51.0,3
0.875,0.975,0.774,1.100,0.5,0,0.25,0,3.00,3.00,2.35,4.20,3.20,1.95,20.5,21.9,57.7,42.0,0.0,41.0,0.0,0.0,46.0,0.0,52.0,0.0,43.0,58.0,0.0,1
0.975,0.875,0.925,0.925,0,0.5,0,0.75,1.62,3.40,5.50,1.91,3.10,4.50,37.8,30.5,31.7,0.0,11.0,13.0,0.0,7.0,0.0,11.0,0.0,0.0,9.0,0.0,16.0,3
0.774,1.024,0.750,1.049,0.25,0,0.25,0,2.88,3.20,2.30,2.90,3.20,2.45,5.6,17.1,77.2,83.0,0.0,52.0,0.0,0.0,97.0,0.0,85.0,0.0,55.0,107.0,0.0,0
0.975,0.875,0.925,0.925,0,1.0,0,0.75,1.67,4.00,4.75,1.53,4.20,5.75,45.1,19.1,35.8,0.0,19.0,49.0,0.0,3.0,0.0,22.0,0.0,0.0,52.0,0.0,11.0,3
0.800,1.000,0.825,0.975,0.25,0,0.25,0,3.20,3.25,2.25,3.00,3.20,2.40,13.0,29.9,57.0,65.0,0.0,12.0,0.0,0.0,58.0,0.0,65.0,0.0,16.0,62.0,0.0,3
0.950,0.900,1.050,0.800,0,0.75,0,0.25,2.60,3.00,2.70,1.73,3.50,5.00,69.6,10.0,20.3,0.0,53.0,75.0,0.0,54.0,0.0,70.0,0.0,0.0,79.0,0.0,62.0,1
1.100,0.780,0.820,1.020,0,0.25,0,0.0,2.40,3.10,2.88,2.50,2.80,3.20,33.9,30.8,35.2,0.0,5.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,1
0.875,0.975,0.925,0.925,0,0.75,0,0.75,1.62,3.40,5.50,1.67,3.40,6.00,59.6,15.3,25.1,0.0,40.0,64.0,0.0,39.0,0.0,45.0,0.0,0.0,65.0,0.0,48.0,1
0.925,0.875,1.024,0.774,0,1.25,0,1.25,1.44,4.00,6.50,1.40,4.50,8.00,38.4,15.0,46.6,0.0,9.0,57.0,0.0,0.0,42.0,15.0,0.0,0.0,62.0,18.0,0.0,3
0.950,0.899,0.825,1.024,0,1.0,0,0.75,1.60,4.00,5.25,1.50,4.33,6.00,33.5,33.3,33.2,0.0,7.0,6.0,0.0,18.0,0.0,4.0,0.0,0.0,1.0,0.0,17.0,3
0.880,0.980,0.820,1.020,0,0.75,0,0.5,1.91,3.30,3.50,1.67,4.33,4.33,64.2,9.7,26.1,0.0,43.0,77.0,0.0,39.0,0.0,51.0,0.0,0.0,79.0,0.0,44.0,3
0.850,1.000,1.020,0.820,0.25,0,0,0.0,1.80,3.40,3.75,3.10,3.40,2.25,6.6,4.1,89.3,80.0,0.0,89.0,0.0,0.0,117.0,0.0,83.0,0.0,90.0,132.0,0.0,0
0.925,0.925,0.975,0.875,0,1.25,0,1.0,1.67,3.75,4.00,1.40,4.75,7.00,48.5,26.7,24.8,0.0,14.0,30.0,0.0,28.0,0.0,25.0,0.0,0.0,41.0,0.0,44.0,1
1.020,0.909,1.020,0.879,0,0.75,0,0.75,1.67,4.00,4.75,1.67,4.00,4.75,43.3,29.7,27.1,0.0,20.0,21.0,0.0,32.0,0.0,19.0,0.0,0.0,21.0,0.0,33.0,0
1.160,0.780,0.870,1.029,0.0,0.0,0,0.0,2.63,3.30,2.63,3.00,3.25,2.60,18.3,38.1,43.7,46.0,0.0,0.0,10.0,0.0,31.0,0.0,49.0,11.0,0.0,33.0,0.0,1
0.870,1.060,0.889,1.009,0,1.0,0,0.75,1.67,3.80,5.00,1.67,3.80,5.00,60.5,17.6,21.9,100.0,0.0,59.0,0.0,47.0,0.0,40.0,0.0,0.0,63.0,0.0,57.0,3
0.810,1.125,0.840,1.060,0,0.0,0,0.0,2.63,3.30,2.63,2.63,3.30,2.63,40.7,32.9,26.3,0.0,20.0,3.0,0.0,20.0,0.0,22.0,0.0,0.0,2.0,0.0,23.0,0
0.700,1.100,1.109,0.790,0,0.0,0,0.25,2.30,3.50,2.88,2.50,3.20,3.20,42.0,35.1,22.9,0.0,23.0,0.0,4.0,33.0,0.0,25.0,0.0,3.0,0.0,0.0,35.0,1
1.040,0.860,0.860,1.040,0,0.75,0,0.75,1.73,3.75,4.50,1.80,3.70,5.00,62.0,24.0,14.0,0.0,48.0,46.0,0.0,68.0,0.0,46.0,0.0,0.0,45.0,0.0,70.0,3
0.990,0.909,0.820,1.080,0,1.25,0,1.0,1.57,4.00,5.50,1.44,5.00,7.50,51.9,20.3,27.9,0.0,22.0,52.0,0.0,37.0,0.0,25.0,0.0,0.0,55.0,0.0,43.0,1
1.029,0.870,0.909,0.990,0,0.0,0,0.0,2.50,3.40,2.70,2.80,3.30,2.75,34.9,23.3,41.8,100.0,0.0,32.0,0.0,0.0,21.0,5.0,0.0,0.0,32.0,19.0,0.0,3
0.990,0.909,1.080,0.820,0,0.25,0,0.5,2.00,3.50,3.60,2.30,3.50,3.30,40.8,22.0,37.2,0.0,18.0,36.0,0.0,0.0,10.0,20.0,0.0,0.0,36.0,5.0,0.0,1
1.040,0.860,1.049,0.850,0,0.5,0,0.5,1.91,3.60,3.75,2.05,3.70,3.75,51.7,20.2,28.1,100.0,0.0,45.0,0.0,100.0,0.0,40.0,0.0,0.0,46.0,0.0,25.0,3
0.889,1.009,0.860,1.040,0,0.25,0,0.25,2.10,3.40,3.40,2.20,3.50,3.50,33.8,17.1,49.1,0.0,3.0,49.0,0.0,0.0,46.0,0.0,0.0,0.0,49.0,47.0,0.0,0
0.929,0.970,1.080,0.820,0,0.5,0,0.75,1.73,3.75,4.50,1.91,3.50,4.60,52.6,28.7,18.6,0.0,41.0,29.0,0.0,53.0,0.0,37.0,0.0,0.0,26.0,0.0,56.0,1
0.975,0.875,0.825,1.024,0,0.5,0,0.5,1.91,3.50,3.90,1.95,3.60,4.33,49.9,25.0,25.1,0.0,36.0,33.0,0.0,34.0,0.0,36.0,0.0,0.0,34.0,0.0,38.0,1
0.975,0.875,0.700,1.200,0,0.75,0,0.5,1.73,3.50,5.00,1.75,3.90,5.00,54.9,13.8,31.3,0.0,34.0,63.0,0.0,24.0,0.0,39.0,0.0,0.0,67.0,0.0,26.0,0
0.899,0.950,0.774,1.100,0,0.0,0,0.0,2.50,3.40,2.70,2.63,3.50,2.80,58.8,18.6,22.6,0.0,69.0,44.0,0.0,35.0,0.0,72.0,0.0,0.0,47.0,0.0,36.0,0
0.899,0.950,0.875,0.975,0,0.5,0,0.5,1.91,3.60,3.75,1.95,3.60,4.33,74.3,8.8,16.9,0.0,68.0,80.0,0.0,59.0,0.0,75.0,0.0,0.0,81.0,0.0,66.0,3
0.875,0.975,1.100,0.774,0.25,0.0,0,0.0,2.70,3.40,2.50,3.20,3.40,2.38,52.8,20.4,26.8,0.0,64.0,38.0,0.0,21.0,0.0,58.0,0.0,0.0,40.0,0.0,18.0,3
0.975,0.875,0.975,0.875,0,0.25,0,0.25,2.10,3.50,3.30,2.38,3.50,3.10,43.4,19.2,37.4,100.0,0.0,44.0,0.0,0.0,9.0,25.0,0.0,0.0,45.0,7.0,0.0,1
0.975,0.875,0.899,0.950,0,0.25,0,0.25,2.10,3.40,3.40,2.25,3.70,3.20,61.0,14.6,24.5,0.0,64.0,61.0,0.0,35.0,0.0,65.0,0.0,0.0,63.0,0.0,36.0,3
0.700,1.100,1.200,0.700,0.25,0.0,0,0.5,2.00,3.40,3.75,2.90,3.40,2.60,27.0,17.8,55.2,100.0,0.0,46.0,0.0,0.0,45.0,0.0,15.0,0.0,46.0,53.0,0.0,0
0.925,0.925,1.200,0.700,0,0.0,0,0.25,2.40,3.50,2.75,2.70,3.40,2.75,76.8,13.1,10.1,0.0,132.0,63.0,0.0,71.0,0.0,120.0,0.0,0.0,63.0,0.0,72.0,3
0.950,0.899,0.975,0.875,0,0.5,0,0.5,2.00,3.40,3.75,2.05,3.60,3.80,45.5,36.3,18.2,100.0,0.0,0.0,0.0,100.0,0.0,27.0,0.0,0.0,0.0,0.0,52.0,3
0.925,0.925,0.700,1.200,0,0.0,0.25,0.0,2.90,3.50,2.30,2.80,3.40,2.70,54.6,16.8,28.6,0.0,58.0,51.0,0.0,14.0,0.0,59.0,0.0,0.0,51.0,0.0,17.0,0
